,sentence,label
2598,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",0
2599,Okie... Thanx...,0
2600,"Gosh that , what a pain. Spose I better come then.",0
2601,"As usual..iam fine, happy &amp; doing well..:)",0
2602,Okie,0
2603,So when you gonna get rimac access,0
2604,Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?,0
2605,You call times job today ok umma and ask them to speed up,0
2606,HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!,0
2607,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE,0
2608,:-) yeah! Lol. Luckily i didn't have a starring role like you!,0
2609,Hello madam how are you ?,0
2610,"Awesome, text me when you're restocked",0
2611,"As usual..iam fine, happy &amp; doing well..:)",0
2612,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,1
2613,Yes. It's all innocent fun. O:-),0
2614,Thanks for sending this mental ability question..,0
2615,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.",0
2616,2marrow only. Wed at  &lt;#&gt;  to 2 aha.,0
2617,I went to ur hon lab but no one is there.,0
2618,I cant pick the phone right now. Pls send a message,0
2619,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,0
2620,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,1
2621,How come?,0
2622,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,0
2623,Ok lor...,0
2624,I'm coming home 4 dinner.,0
2625,S da..al r above  &lt;#&gt;,0
2626,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk.",1
2627,Unni thank you dear for the recharge..Rakhesh,0
2628,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,0
2629,Haha... They cant what... At the most tmr forfeit... haha so how?,0
2630,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",0
2631,No way I'm going back there!,0
2632,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",1
2633,I WILL CAL YOU SIR. In meeting,0
2634,"That's what I love to hear :V see you sundayish, then",0
2635,"Sorry da thangam, very very sorry i am held up with prasad.",0
2636,Tiwary to rcb.battle between bang and kochi.,0
2637,Thank god they are in bed!,0
2638,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,0
2639,Am in gobi arts college,0
2640,Why she wants to talk to me,0
2641,Pandy joined 4w technologies today.he got job..,0
2642,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",1
2643,"They can try! They can get lost, in fact. Tee hee",0
2644,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,0
2645,My friends use to call the same.,0
2646,"Sorry, I'll call later",0
2647,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",0
2648,"It,,s a taxt massage....tie-pos argh ok! Lool!",0
2649,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",0
2650,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",0
2651,Do you like shaking your booty on the dance floor?,0
2652,"Text me when you get off, don't call, my phones having problems",0
2653,No need for the drug anymore.,0
2654,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,0
2655,Its sarcasm.. .nt scarcasim,0
2656,Great! I have to run now so ttyl!,0
2657,Feel like trying kadeem again? :V,0
2658,Dai  &lt;#&gt;  naal eruku.,0
2659,Not yet chikku..wat abt u?,0
2660,Ok...,0
2661,Want to finally have lunch today?,0
2662,Do you know when dad will be back?,0
2663,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",1
2664,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,1
2665,He remains a bro amongst bros,0
2666,R u meeting da ge at nite tmr?,0
2667,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",0
2668,Why de. You looking good only:-)..,0
2669,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,1
2670,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,1
2671,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,0
2672,"That's cool, I'll come by like  &lt;#&gt; ish",0
2673,Super msg da:)nalla timing.,0
2674,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",0
2675,I am 6 ft. We will be a good combination!,0
2676,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,0
2677,* Am on a train back from northampton so i'm afraid not!,0
2678,Where in abj are you serving. Are you staying with dad or alone.,0
2679,Was playng 9 doors game and gt racing on phone lol,0
2680,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",1
2681,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",0
2682,I'm on da bus going home...,0
2683,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,0
2684,I'm okay. Chasing the dream. What's good. What are you doing next.,0
2685,Yupz... I've oredi booked slots 4 my weekends liao...,0
2686,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,1
2687,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,0
2688,Okie,0
2689,Yes I know the cheesy songs from frosty the snowman :),0
2690,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",0
2691,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p,1
2692,Hey tmr meet at bugis 930 ?,0
2693,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",1
2694,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,0
2695,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,0
2696,And whenever you and i see we can still hook up too.,0
2697,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,0
2698,Can you use foreign stamps for whatever you send them off for?,0
2699,FROM 88066 LOST £12 HELP,1
2700,Oh baby of the house. How come you dont have any new pictures on facebook,0
2701,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",0
2702,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",0
2703,"Omw back to tampa from west palm, you hear what happened?",0
2704,Yup no more already... Thanx 4 printing n handing it up.,0
2705,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,1
2706,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,0
2707,S now only i took tablets . Reaction morning only.,0
2708,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,1
2709,"Nah, I'm a perpetual DD",0
2710,Sorry de i went to shop.,0
2711,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,1
2712,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0
2713,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,0
2714,Nope i'm not drivin... I neva develop da photos lei...,0
2715,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,0
2716,Cool. I am  &lt;#&gt;  inches long. hope you like them big!,0
2717,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",0
2718,Okie.. Thanx..,0
2719,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,1
2720,Go where n buy? Juz buy when we get there lar.,0
2721,Ok lor...,0
2722,I'm working technical support :)voice process.,0
2723,It's justbeen overa week since we broke up and already our brains are going to mush!,0
2724,"Tunde, how are you doing. This is just wishing you a great day. Abiola.",0
2725,Nope... C ü then...,0
2726,No. But we'll do medical missions to nigeria,0
2727,No i am not having not any movies in my laptop,0
2728,Whatsup there. Dont u want to sleep,0
2729,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “,1
2730,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",1
2731,I havent lei.. Next mon can?,0
2732,Mm feeling sleepy. today itself i shall get that dear,0
2733,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,0
2734,Do ü noe if ben is going?,0
2735,Can you do a mag meeting this avo at some point?,0
2736,I meant middle left or right?,0
2737,Really? I crashed out cuddled on my sofa.,0
2738,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,0
2739,"I sent you the prices and do you mean the  &lt;#&gt; g,",0
2740,Are you this much buzy,0
2741,Nothing. Can...,0
2742,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,1
2743,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,0
2744,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,0
2745,"Tick, tick, tick ... Babe",0
2746,R ü going 4 today's meeting?,0
2747,K da:)how many page you want?,0
2748,Ya had just now.onion roast.,0
2749,Send his number and give reply tomorrow morning for why you said that to him like that ok,0
2750,You said not now. No problem. When you can. Let me know.,0
2751,Ok but tell me half an hr b4 u come i need 2 prepare.,0
2752,Play w computer? Aiyah i tok 2 u lor?,0
2753,Sat right? Okay thanks...,0
2754,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",0
